uniqid,source_file,actual,predicted,correct,domain,confidence,reasoning
246050044,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"secular identity, tolerant of homosexuality and abortion, supports democracy, distrusts religious authorities, moderate institutional trust"
246050244,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"Atheist, secular, tolerant of homosexuality, supports free elections, democracy important, accepts immigration, low obedience"
246050738,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality, supports euthanasia, values elections and democracy, low political participation"
246051135,batch_output_chunk_14.jsonl,West,West,True,religion;family,medium,"low religious practice, low importance of God, tolerant of immigration, moderate gender equality, family-oriented"
246050368,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"secular identity, rare attendance, homosexuality acceptable, abortion acceptable, high democracy importance, high system satisfaction"
246050164,batch_output_chunk_14.jsonl,West,West,True,family;authority and autonomy,medium,"tolerant to homosexuality, supports gender equality, secular, values autonomy, supports divorce, euthanasia, democracy"
246050870,batch_output_chunk_14.jsonl,West,West,True,family;authority and autonomy,low,"High tolerance of homosexuality, supports free elections, opposes religious law, moderate religiosity, young age"
246050333,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"secular, tolerant of homosexuality, supports gender equality, supports democracy, accepts immigration, moderate institutional trust"
246051004,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"low religious belief, moderate God importance, moderate homosexuality acceptance, low protest potential, moderate democracy support"
246050975,batch_output_chunk_14.jsonl,West,West,True,family;authority and autonomy,medium,"high tolerance of homosexuality, supports abortion and euthanasia, secular, trusts police, supports democracy"
246050945,batch_output_chunk_14.jsonl,West,West,True,religion;family,medium,"Highly religious, tolerant of homosexuality, supports euthanasia, strong family importance, democratic rights prioritized"
246050378,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"secular beliefs, tolerant of homosexuality, supports democracy, distrusts army rule, supports income equality"
246050310,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"Atheist, low religious practice, liberal on homosexuality and abortion, supports democracy, distrusts strong leaders"
246050156,batch_output_chunk_14.jsonl,West,East,False,religion;authority and autonomy,medium,"Religious, traditional on family, low tolerance minorities, supports redistribution, skeptical elections, moderate protest potential"
246050211,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"Atheist, low religious importance, strong support for homosexuality, high divorce and euthanasia acceptance, democratic values"
246050087,batch_output_chunk_14.jsonl,West,West,True,family;authority and autonomy,medium,"Egalitarian gender views, liberal on homosexuality and abortion, secular, trusts institutions, supports democracy"
246050169,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"low religious practice, liberal on homosexuality and abortion, supports free elections, moderate institutional trust"
246050763,batch_output_chunk_14.jsonl,West,East,False,religion;authority and autonomy,medium,"Religious, traditional child qualities, low tolerance for homosexuality and immigrants, order over participation, moderate democracy"
246050052,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"Nonreligious, secular beliefs, supports free elections, civil rights, gender equality, democratic importance, political activism"
246050439,batch_output_chunk_14.jsonl,West,West,True,religion;family,medium,"secular attendance, tolerant of homosexuality, supports abortion and divorce, high family importance, gender egalitarian"
246050550,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"secular, supports homosexuality, supports abortion, supports euthanasia, supports democracy, moderate institutional trust, young"
246050491,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports euthanasia, moderate democracy support, moderate institutional trust, accepts immigration"
246050426,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"secular beliefs, moderate church attendance, supports homosexuality, supports abortion, supports euthanasia, democratic values"
246050136,batch_output_chunk_14.jsonl,West,East,False,religion;authority and autonomy,high,"Religious, low tolerance for homosexuality, strong family focus, high institutional trust, supports strong leader"
246051191,batch_output_chunk_14.jsonl,West,East,False,religion;authority and autonomy,medium,"low religious belief, strong support for democracy, low immigration support, high acceptance of homosexuality"
246050055,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"highly religious, liberal on sexuality and euthanasia, supports democracy, low neighbour tolerance, high protest readiness"
246050079,batch_output_chunk_14.jsonl,West,East,False,religion;authority and autonomy,high,"Weekly attendance, strong belief in God, low tolerance, order priority, distrust immigrants, traditional morality"
246050431,batch_output_chunk_14.jsonl,West,West,True,family;authority and autonomy,medium,"High family importance, tolerant of homosexuality, supports free elections, opposes religious law, moderate religiosity"
246050185,batch_output_chunk_14.jsonl,West,West,True,religion;trust,medium,"Religious, tolerant of homosexuality, high generalized trust, supports democracy, accepts immigration, moderate institutional confidence"
246050057,batch_output_chunk_14.jsonl,West,West,True,authority and autonomy;religion,medium,"secular, supports homosexuality, supports abortion and euthanasia, trusts strangers, positive immigration, values autonomy, democratic norms"
246050942,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"Nonreligious, tolerant of homosexuality, supports abortion and euthanasia, trusts institutions, values democratic participation"
246050850,batch_output_chunk_14.jsonl,West,East,False,religion;authority and autonomy,high,"Religious, traditional child obedience, low tolerance homosexuality, order over participation, limited protest engagement"
246051163,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"secular identity, low God importance, high homosexuality acceptance, democracy important, supports free speech, moderate institutional trust"
246050219,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular beliefs, high tolerance of homosexuality, supports free elections, democracy, civil rights, gender equality"
246050844,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"Atheist, low religious importance, strong civil rights support, high homosexuality acceptance, democratic system prioritized"
246050114,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"Low religious practice, tolerant of homosexuality, supports abortion and euthanasia, moderate authority acceptance"
246050549,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, tolerant of immigrants, supports gender equality, trusts institutions, accepts homosexuality, values democracy highly"
246051108,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious but low attendance, supports abortion and euthanasia, moderate gender traditionalism, trusts institutions, democratic satisfaction"
246051100,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular identity, low religious belief, supports abortion, prioritizes free speech, moderate institutional trust"
246050175,batch_output_chunk_14.jsonl,West,East,False,religion;authority and autonomy,high,"Religious, traditional on abortion and euthanasia, order and equality prioritized, moderate trust, democracy valued"
246051144,batch_output_chunk_14.jsonl,West,East,False,religion;family,medium,"religious, God central, traditional child qualities, low tolerance minorities, order priority, older cohort"
246050616,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"Nonreligious identity, God important, liberal on sexuality, strong civil rights, democracy, anti-authoritarian, older"
246050514,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"Atheist, never attends services, liberal on homosexuality, abortion, divorce, euthanasia, supports free elections"
246050462,batch_output_chunk_14.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports free elections, democracy important, moderate trust, moderate immigration stance"
246050287,batch_output_chunk_14.jsonl,West,West,True,family;authority and autonomy,medium,"Low religiosity, supports gender equality, tolerant of homosexuality, moderate protest readiness, moderate institutional trust"
246050382,batch_output_chunk_14.jsonl,West,West,True,family;authority and autonomy,medium,"secular, tolerant of homosexuality and abortion, supports democracy, moderate trust, low child obedience importance"
246051086,batch_output_chunk_14.jsonl,West,West,True,religion;family,medium,"secular identity, tolerant of homosexuality, supports abortion and euthanasia, family oriented, democratic importance"
246050671,batch_output_chunk_14.jsonl,West,West,True,family;authority and autonomy,medium,"Accepts homosexuality, liberal on abortion and divorce, low religiosity, supports free elections, democracy"
246050535,batch_output_chunk_14.jsonl,West,East,False,religion;authority and autonomy,high,"Religious, low church attendance, traditional gender views, low institutional trust, low immigration support, protest-oriented"
246050909,batch_output_chunk_14.jsonl,West,East,False,religion;authority and autonomy,high,"Religious, traditional family focus, low tolerance minorities, order over participation, supports strong democracy institutions"
246050293,batch_output_chunk_14.jsonl,West,West,True,authority and autonomy;political legitimacy,medium,"supports free elections, civil rights, income equality, high protest activity, low religiosity, moderate immigration acceptance"
246050124,batch_output_chunk_14.jsonl,West,East,False,religion;authority and autonomy,medium,"Low institutional trust, low political participation, traditional morals, moderate religiosity, skeptical of minorities"
246050583,batch_output_chunk_15.jsonl,West,East,False,religion;family,high,"High God importance, frequent attendance, religious identity, traditional child qualities, low tolerance minorities, order-focused politics"
246050141,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality and abortion, supports free elections, democracy, and autonomous child qualities"
246050736,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality, supports abortion and divorce, values free elections, moderate institutional trust"
246050082,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,high,"high church confidence, frequent attendance, strong God importance, low homosexuality acceptance, order priority, traditional obedience"
246050989,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"Religious, moderate church confidence, limited tolerance for neighbours, supports strong leaders, moderate democratic principles"
246050740,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"high trust in everyone, supports homosexuality, democratic rights essential, moderate religiosity, older male"
246051056,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"Religious, traditional child qualities, low protest potential, order over participation, moderate LGBT tolerance"
246050908,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,high,"Religious, traditional morality, low tolerance for outgroups, strong democracy support, moderate gender egalitarianism"
246050831,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"secular identity, tolerant of homosexuality, supports free elections, trusts institutions, moderate traditional family views"
246051011,batch_output_chunk_15.jsonl,West,West,True,religion;family,medium,"religious, tolerant of homosexuality, supports abortion, high trust, pro-immigration, democratic, family-oriented"
246050372,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"secular, tolerant of homosexuality, supports free elections, supports civil rights, supports euthanasia, supports abortion"
246050889,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"secular beliefs, low church attendance, tolerant on homosexuality, supports democracy, rejects traditional gender hierarchy"
246050157,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"secular, low church confidence, supports gender equality, low political participation, moderate democracy support"
246050991,batch_output_chunk_15.jsonl,West,East,False,religion;family,medium,"high religious belief, traditional family focus, low tolerance for homosexuality, limited protest participation"
246050622,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,high,"Weekly religious, God central, traditional child qualities, low tolerance homosexuality, strong order, strong leader"
246050766,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports free elections, civil rights, democracy, moderate gender egalitarianism"
246050245,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Nonreligious, liberal on abortion and homosexuality, supports democracy, trusts institutions, moderate immigration openness"
246050159,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"Supports homosexual parenting, secular, high autonomy values, tolerant of immigration, strong civil rights orientation"
246050746,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular, liberal on homosexuality and abortion, supports free elections, democracy, civil rights, gender equality"
246050193,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports democracy, high institutional trust, supports redistribution, positive immigration"
246050534,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality, supports democracy, accepts political action, moderate institutional trust, skeptical on immigration"
246050815,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"Religious, traditional on family, low tolerance for immigrants, supports strong leaders, moderate civil rights"
246050913,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"Egalitarian gender views, secular, tolerant of homosexuality and abortion, supports free elections, democratic rights"
246051069,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,low,"High family importance, tolerant of homosexuality, moderate abortion acceptance, neutral gender roles, democratic satisfaction"
246050414,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"atheist identity, low church attendance, tolerant of homosexuality, supports democracy, moderate traditional family views"
246051186,batch_output_chunk_15.jsonl,West,East,False,religion;family,medium,"Religious, traditional child qualities, low tolerance for outgroups, high institutional trust, democratic satisfaction"
246050328,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"high divorce acceptance, high homosexuality acceptance, low religiosity, supports free elections, supports civil rights"
246050129,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"weekly religious practice, low God importance, supports homosexuality, high gender equality, democratic satisfaction, older age"
246050695,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports free elections, supports income equality, moderate trust, supports democracy"
246050631,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"high religious importance, liberal on homosexuality and abortion, supports democracy, accepts immigrants, older"
246050275,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Low religious practice, liberal on euthanasia and abortion, supports democracy, distrusts institutions"
246051147,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"religious self-identity, low tolerance of homosexuality, abortion allowed, euthanasia allowed, order over participation, low protest propensity"
246050309,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality and prostitution, supports euthanasia, trusts institutions, favors expert governance"
246050234,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Atheist, secular, supports homosexuality, supports abortion and euthanasia, democratic, trusts police and courts"
246051047,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Nonreligious, low church confidence, supports free elections, democracy important, tolerant of homosexuality, supports abortion"
246050623,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Atheist, never attends services, fully accepts homosexuality, supports abortion, divorce, euthanasia, prioritizes autonomy over obedience"
246050644,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Low religious practice, secular beliefs, supports democracy, rejects strong leader, moderate homosexuality acceptance, older age"
246050479,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,high,"low immigration support, low neighbour tolerance, religious belief without attendance, strong order, low institutional trust"
246050472,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"secular attendance, tolerant on homosexuality and abortion, supports free elections, trusts institutions, skeptical on immigration"
246050925,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"religious, supports abortion and euthanasia, distrusts homosexuals and immigrants, supports democracy, rejects strong leaders"
246050804,batch_output_chunk_15.jsonl,West,East,False,religion;family,medium,"high importance of God, traditional family focus, low political action, restrictive moral views"
246050627,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality and euthanasia, supports free elections, democracy, civil rights, gender equality"
246050395,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,high,"religious, traditional morality, low tolerance homosexuality, strong order preference, high democracy support, female"
246050637,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular, liberal on sexuality and abortion, supports democracy, moderate institutional trust, skeptical on immigration"
246051037,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"Low religious practice, low tolerance for minorities, moderate democracy support, low immigration support, young"
246050533,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular but God important, liberal on sexuality and euthanasia, supports democracy, distrusts immigration"
246050718,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"High support for homosexuality, liberal on abortion and euthanasia, moderate religiosity, democratic satisfaction"
246050667,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, moderate on abortion and homosexuality, supports democracy, low protest engagement, moderate institutional trust"
246050598,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,high,"religious, traditional child qualities, low political action, low tolerance, strong order preference, older cohort"
246050482,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,high,"Religious, traditional on sexuality, high democracy support, low immigration tolerance, strong order preference"
246051012,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,high,"Religious, traditional morality, low tolerance for homosexuality, low protest potential, supports strong leadership"
246050315,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality, supports democracy and civil rights, moderate institutional trust, limited protest engagement"
246050729,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality and euthanasia, supports free elections, democratic rights, and immigration"
246050210,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Atheist identity, low church attendance, strong free elections support, homosexuality acceptance, democracy importance"
246050933,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"secular beliefs, high homosexuality acceptance, strong civil rights support, democracy essential, moderate institutional trust"
246050434,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"Low religious practice, traditional family focus, low protest participation, low immigration support, moderate democracy importance"
246050329,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"high acceptance of homosexuality, supports free elections and civil rights, low immigration support, secular, egalitarian"
246050261,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"Religious, traditional on family, strong obedience, strong order preference, skeptical on immigration, supports redistribution"
246051116,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"secular, tolerant of homosexuality, supports euthanasia and abortion, trusts strangers, supports democracy, satisfied politically"
246050307,batch_output_chunk_15.jsonl,West,West,True,religion;family,medium,"Low religious practice, tolerant of homosexuality, supports abortion and divorce, moderate gender equality"
246050928,batch_output_chunk_15.jsonl,West,East,False,religion;family,high,"Religious, traditional child qualities, low tolerance for homosexuality, abortion, prostitution, older male cohort"
246050927,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"religious, tolerant of homosexuality, supports euthanasia and abortion, prioritizes free elections, trusts family, satisfied with democracy"
246050954,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"secular beliefs, high tolerance of homosexuality, supports democracy, trusts institutions, rejects strong leader"
246050271,batch_output_chunk_15.jsonl,West,West,True,authority and autonomy;political legitimacy,medium,"supports free elections, civil rights, gender equality, low religiosity, accepts protests, distrusts parties"
246050291,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Low religious practice, liberal on abortion and euthanasia, supports democracy, moderate gender traditionalism"
246050812,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"Religious, traditional child obedience, low tolerance minorities, order priority, moderate democracy support, older age"
246050097,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"High support for homosexuality, liberal on abortion and divorce, secular, democratic, moderate immigration openness"
246050887,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"weekly attendance, God important, supports free elections, opposes strikes, low protest, moderate redistribution"
246050843,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Nonreligious, liberal on homosexuality and abortion, supports democracy, moderate institutional trust, skeptical on immigration"
246050032,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"secular, tolerant of homosexuality, supports free elections, opposes religious law, supports gender equality"
246050762,batch_output_chunk_15.jsonl,West,West,True,religion;family,medium,"moderate religious practice, abortion and euthanasia accepted, homosexuality neutral, strong family focus, high protest potential"
246050853,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"secular, tolerant of homosexuality, supports free elections, civil rights, equality, democracy, distrusts neighbours"
246050320,batch_output_chunk_15.jsonl,West,West,True,authority and autonomy;family,medium,"secular, tolerant of homosexuality and prostitution, supports strong leader, distrusts elections, anti-immigration, individualistic family norms"
246050299,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Atheist identity, low religious practice, strong LGBT acceptance, supports free elections, civil rights, gender equality"
246050200,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"Religious, traditional on homosexuality and abortion, strong order preference, low immigration support, high trust"
246050561,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"low religious attendance, tolerant of homosexuality, supports abortion and divorce, moderate authority acceptance"
246050179,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"Supports homosexual parenting, liberal on abortion and euthanasia, secular, trusts institutions, accepts immigration"
246051197,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,high,"Religious, traditional family values, low tolerance for immigrants, homosexuality, strong order preference, low autonomy"
246050089,batch_output_chunk_15.jsonl,West,West,True,religion;family,medium,"Low religious practice, tolerant of homosexuality, supports abortion and divorce, moderate gender egalitarianism"
246050786,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"secular beliefs, liberal on abortion and homosexuality, supports free elections, civil rights, gender equality"
246050725,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular but believing, tolerant of homosexuality and abortion, supports democracy, rejects strong leaders"
246050826,batch_output_chunk_15.jsonl,West,East,False,family;authority and autonomy,high,"low tolerance minorities, traditional child qualities, skeptical protests, strong order preference, older male"
246050209,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"Accepts homosexuality, supports gender equality, secular, trusts institutions, values autonomy, supports democracy"
246051082,batch_output_chunk_15.jsonl,West,West,True,religion;family,medium,"secular identity, low religious belief, tolerant of homosexuality, traditional family importance, low political participation"
246050297,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports abortion and divorce, values free elections, trusts institutions, democratic orientation"
246050997,batch_output_chunk_15.jsonl,West,West,True,religion;family,medium,"Religious, tolerant of homosexuality, supports democracy, high family trust, moderate gender traditionalism, older woman"
246050498,batch_output_chunk_15.jsonl,West,West,True,religion;family,medium,"weekly church attendance, belief in God, traditional family focus, moderate gender equality, democratic support"
246050834,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Nonreligious, tolerant of homosexuality and prostitution, supports democracy, opposes strong leader, positive immigration"
246050430,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"secular attendance, tolerant on homosexuality and euthanasia, supports free elections, civil rights, gender equality"
246050507,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality, supports gender equality, values free speech, supports democracy, moderate institutional trust"
246050830,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports abortion and euthanasia, trusts family, values order and democracy"
246050694,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"Religious, traditional on abortion and euthanasia, order over participation, moderate trust, skeptical on homosexuality"
246050011,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"Supports homosexual parenting, liberal on abortion and divorce, democratic rights essential, moderate institutional trust"
246050847,batch_output_chunk_15.jsonl,West,West,True,religion;family,medium,"secular identity, rare attendance, high homosexuality acceptance, strong family trust, democratic values, gender equality"
246050463,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"Religious, traditional gender views, low tolerance for minorities, order over participation, high family trust"
246050199,batch_output_chunk_15.jsonl,West,East,False,family;authority and autonomy,medium,"Low immigration rating, moderate homosexuality acceptance, moderate democracy support, moderate religiosity, moderate institutional trust"
246050060,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"High tolerance of homosexuality, low religious belief, supports free elections, democracy, gender equality, autonomy"
246050906,batch_output_chunk_15.jsonl,West,East,False,religion;trust,high,"weekly attendance, God essential, strict on behaviors, low tolerance, high institutional trust, order-focused"
246051136,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"Atheist identity, low religious importance, strong order preference, low protest engagement, low democracy satisfaction"
246050276,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Nonreligious, liberal on sexuality and abortion, supports democracy, trusts institutions, accepts immigration"
246050808,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"Secular, tolerant of homosexuality and abortion, supports free elections, democratic rights, and individual autonomy"
246050950,batch_output_chunk_15.jsonl,West,East,False,family;authority and autonomy,medium,"Low tolerance minorities, traditional child qualities, skeptical protests, moderate religiosity, supports strong leader"
246050658,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"High family importance, tolerant on homosexuality and abortion, secular, supports democracy, moderate institutional trust"
246051151,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"secular identity, tolerant of homosexuality, supports abortion and euthanasia, moderate institutional trust, democratic importance"
246050885,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"tolerant of homosexuality, supports free elections, low church attendance, religious, favors autonomy over obedience"
246050221,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"Atheist identity, low religious practice, strong support for abortion, euthanasia, income equality, hierarchical authority"
246050788,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports democracy, accepts immigration, rejects religious law, supports gender equality"
246050712,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,high,"Weekly attendance, strong belief in God, low tolerance for homosexuality, supports strong leader, traditional morality"
246050714,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"strong religious belief, high importance of democracy, rejects authoritarian rule, high institutional trust"
246051112,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"high family importance, tolerant on homosexuality, supports democracy, low religiosity, high institutional trust"
246051123,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Atheist, secular, tolerant of homosexuality, supports abortion and euthanasia, democratic, low institutional trust"
246050789,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,medium,"Religious, traditional family focus, low protest potential, order over participation, skeptical on homosexuality, immigration"
246050416,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"low religious practice, moderate God importance, supports free elections, moderate homosexuality acceptance, democratic importance high"
246051153,batch_output_chunk_15.jsonl,West,East,False,family;authority and autonomy,medium,"Traditional child qualities, low tolerance for immigrants and homosexuality, order priority, low political action"
246050934,batch_output_chunk_15.jsonl,West,West,True,family;authority and autonomy,medium,"High divorce acceptance, low religiosity, moderate homosexuality tolerance, supports democracy, trusts institutions, favors order"
246050266,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, secular beliefs, supports democracy, supports redistribution, tolerant to immigrants, low homosexuality acceptance"
246050632,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality, supports democracy, moderate institutional trust, negative immigration view, family-oriented"
246050248,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"secular identity, tolerant of homosexuality, supports abortion and euthanasia, values free elections, distrusts hierarchy"
246050683,batch_output_chunk_15.jsonl,West,East,False,religion;authority and autonomy,high,"older religious woman, traditional morality, low tolerance for homosexuality, strong order preference, high democracy importance"
246050559,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Nonreligious, secular values, supports homosexuality, supports abortion, supports euthanasia, supports democracy, trusts institutions"
246050995,batch_output_chunk_15.jsonl,West,West,True,religion;authority and autonomy,medium,"Religious, high importance of God, tolerant of homosexuality, supports democracy, moderate gender egalitarianism"
