uniqid,chunk,actual,predicted,correct,domain,confidence,reasoning
100050968,7,East,East,True,authority and autonomy;political legitimacy,medium,"high importance of religion, traditional child obedience, order priority, low minority tolerance, moderate democracy support"
100051214,7,East,East,True,authority and autonomy;family,medium,"Strong order priority, low tolerance for norm violations, traditional child qualities, low immigration support"
100051456,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, low institutional trust, low protest willingness, traditional morality, moderate gender egalitarianism"
100051157,7,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low tolerance homosexuality, strong order preference, moderate institutional trust, older cohort"
100050272,7,East,West,False,authority and autonomy;political legitimacy,medium,"supports free elections, civil rights, gender equality, low political action, moderate institutional trust"
100050523,7,East,West,False,family;authority and autonomy,low,"high family importance, tolerant to homosexuals, supports gender equality, moderate democracy support, moderate trust"
100050200,7,East,West,False,family;authority and autonomy,medium,"high family importance, traditional on homosexuality, supports abortion and divorce, moderate democracy support"
100051274,7,East,East,True,family;authority and autonomy,medium,"traditional family focus, low tolerance homosexuality, strong child duty, low institutional trust, redistribution support"
100050830,7,East,East,True,political legitimacy;authority and autonomy,medium,"strong order preference, strong leader support, low protest willingness, traditional morality, high democracy importance"
100050680,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low political participation, low institutional trust, traditional gender views, older cohort"
100050765,7,East,West,False,authority and autonomy;political legitimacy,medium,"supports free speech, democratic governance, homosexual parenting, moderate institutional trust, moderate welfare, moderate liberal morality"
100050383,7,East,East,True,family;authority and autonomy,medium,"traditional family focus, religious child qualities, distrust institutions, strong leader support, low democracy importance"
100050238,7,East,East,True,family;authority and autonomy,medium,"strong traditional child qualities, low tolerance minorities, high order preference, high democracy support"
100050240,7,East,East,True,political legitimacy;authority and autonomy,medium,"prioritizes order and prices, low institutional trust, skeptical of elections, traditional gender views"
100050052,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, low protest willingness, low institutional trust, restrictive immigration, traditional morality"
100050071,7,East,East,True,family;authority and autonomy,medium,"low tolerance minorities, traditional parenting duties, strong child obligation, low institutional trust, democracy important"
100051245,7,East,East,True,family;authority and autonomy,medium,"Strong duty to have children, child must care for parents, order over freedoms, low political satisfaction"
100050077,7,East,West,False,authority and autonomy;family,medium,"high support for homosexuality, gender equality, euthanasia, abortion, democratic values, moderate institutional trust"
100050994,7,East,West,False,family;authority and autonomy,medium,"strong family focus, egalitarian gender views, democratic norms prioritized, low protest participation, moderate institutional trust"
100051103,7,East,East,True,political legitimacy;authority and autonomy,medium,"strong support for democracy, high system satisfaction, traditional on homosexuality, high institutional skepticism"
100050860,7,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low political participation, high obedience to authority, restrictive moral views"
100050579,7,East,East,True,authority and autonomy;family,medium,"Strong order preference, traditional gender roles, low minority tolerance, moderate democracy importance, medium institutional trust"
100050931,7,East,East,True,family;authority and autonomy,medium,"traditional family focus, low political action, order priority, low tolerance, moderate institutional trust"
100051358,7,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child obedience, low political action, strong leader support, low democracy satisfaction"
100050136,7,East,East,True,authority and autonomy;trust,medium,"low political action, low institutional confidence, low immigration support, traditional family focus, low autonomy"
100051001,7,East,East,True,family;authority and autonomy,medium,"High family importance, traditional child qualities, low political activism, order priority, moderate gender traditionalism"
100050768,7,East,East,True,authority and autonomy;trust,high,"low institutional trust, order over participation, low immigration support, traditional morals, skeptical elections"
100050317,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low protest willingness, traditional family focus, high democracy importance, punitive ethics"
100050498,7,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low tolerance homosexuality, strong child duty norms, low political participation, egalitarian economics"
100051183,7,East,East,True,political legitimacy;authority and autonomy,medium,"strong order preference, low political participation, low democracy satisfaction, traditional abortion views, low homosexuality acceptance"
100050819,7,East,East,True,authority and autonomy;family,medium,"low institutional confidence, strong family focus, traditional gender views, low immigration support, limited protest history"
100051025,7,East,East,True,family;authority and autonomy,high,"strong family focus, traditional child qualities, low tolerance neighbours, strong leader support, low political action"
100050368,7,East,East,True,family;authority and autonomy,medium,"Traditional gender views, order over participation, low political action, restrictive on behaviors, low trust"
100050124,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong support for democracy, distrust in elections, traditional on homosexuality, low political participation"
100050245,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low political participation, high democracy importance, traditional morality, moderate gender egalitarianism"
100050535,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order focus, low protest readiness, strong leader support, traditional gender views, low trust"
100050221,7,East,East,True,authority and autonomy;political legitimacy,medium,"high support strong leader, low institutional trust, low immigration rating, traditional child obedience, egalitarian gender views"
100051335,7,East,East,True,family;authority and autonomy,medium,"High family importance, traditional child qualities, order over freedoms, low protest engagement, moderate homosexuality acceptance"
100050186,7,East,East,True,authority and autonomy;political legitimacy,medium,"supports strong leader, low political action, moderate democracy importance, low institutional trust, negative immigration attitude"
100050723,7,East,East,True,family;authority and autonomy,medium,"Strong family and religion importance, traditional child qualities, low political action, high institutional trust"
100051106,7,East,East,True,authority and autonomy;trust,medium,"high acceptance of corruption, low institutional confidence, strong divorce acceptance, low general trust"
100051062,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order and price focus, low institutional trust, traditional family views, low immigration enthusiasm"
100051102,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong support for strong leader, high democracy importance, traditional on homosexuality, high religious importance"
100050608,7,East,East,True,political legitimacy;authority and autonomy,medium,"strong order priority, low political action, strong leader support, high redistribution, low democracy satisfaction"
100050068,7,East,East,True,family;authority and autonomy,medium,"traditional child qualities, low tolerance homosexuality, order priority, low democracy importance, older male"
100051525,7,East,East,True,authority and autonomy;political legitimacy,medium,"prefers order and price stability, low protest engagement, traditional gender views, skeptical on homosexuality"
100050030,7,East,East,True,family;authority and autonomy,medium,"Traditional child qualities, low tolerance homosexuality, order priority, low institutional trust, strong democracy support"
100050715,7,East,East,True,family;authority and autonomy,medium,"strong duty to have children, traditional gender views, low tolerance, strong order preference, low democracy satisfaction"
100050536,7,East,East,True,political legitimacy;authority and autonomy,medium,"strong order preference, low protest willingness, low institutional trust, strong leader support, death penalty support"
100050421,7,East,East,True,political legitimacy;authority and autonomy,medium,"strong support for democracy, low institutional trust, strong leader acceptable, traditional gender views, low autonomy"
100050702,7,East,East,True,family;authority and autonomy,medium,"traditional child obedience, low political action, order priority, strong leader support, low institutional trust"
100050204,7,East,West,False,family;authority and autonomy,medium,"High family importance, supports homosexual parents, strong child duty, low political action, high democracy importance"
100051125,7,East,East,True,authority and autonomy;trust,medium,"low trust in strangers, low immigration support, traditional on homosexuality, low political participation"
100051473,7,East,East,True,family;authority and autonomy,medium,"traditional family focus, conservative gender views, low immigration support, low protest engagement, strong democracy support"
100050576,7,East,East,True,family;authority and autonomy,medium,"Strong traditional gender roles, low tolerance minorities, order priority, moderate institutional trust, democracy valued"
100050417,7,East,East,True,family;authority and autonomy,medium,"Traditional family focus, strong authority support, low autonomy, low immigration support, punitive attitudes, low trust"
100050545,7,East,East,True,authority and autonomy;trust,medium,"low tolerance minorities, strong obedience to authority, low institutional trust, negative immigration views"
100050679,7,East,East,True,authority and autonomy;trust,medium,"low institutional confidence, low political action, low general trust, traditional morality, moderate democracy support"
100051056,7,East,West,False,authority and autonomy;political legitimacy,medium,"supports free elections, civil rights, gender equality, democratic importance, accepts immigration, distrusts police, supports euthanasia"
100051248,7,East,East,True,authority and autonomy;trust,medium,"low institutional trust, low political satisfaction, strong family focus, low immigration support, low activism"
100050909,7,East,East,True,family;authority and autonomy,medium,"Traditional family focus, duty to have children, moderate gender egalitarianism, order over freedoms, low protest readiness"
100050260,7,East,West,False,authority and autonomy;family,medium,"supports free elections, civil rights, gender equality, low political action, moderate institutional trust, tolerant homosexuality"
100051048,7,East,East,True,authority and autonomy;political legitimacy,medium,"low neighbour tolerance, strong leader support, high obedience, low institutional trust, young male"
100050176,7,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance minorities, strong parental duty, low justifiability scores, democracy important, limited protest participation"
100051346,7,East,East,True,authority and autonomy;family,medium,"strong duty to have children, low tolerance minorities, low political action, moderate democracy support"
100050905,7,East,East,True,family;authority and autonomy,medium,"strong religious faith, traditional child qualities, order over freedoms, low protest participation, older cohort"
100050835,7,East,East,True,authority and autonomy;trust,medium,"low immigration support, low political action, high equality support, strong family trust, traditional morality"
100050602,7,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low tolerance for abortion and divorce, strong order preference, low trust"
100050943,7,East,West,False,family;authority and autonomy,medium,"high family importance, rejects homosexuality, supports gender equality, strong rule obedience, strong welfare support"
100050199,7,East,East,True,family;authority and autonomy,medium,"traditional family focus, low political activism, low institutional trust, restrictive immigration, conservative sexuality norms"
100050683,7,East,East,True,family;authority and autonomy,high,"strong duty to have children, traditional obedience, low protest activity, low institutional trust, egalitarian economics"
100051117,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order and price stability preference, low protest willingness, traditional family focus, moderate democracy satisfaction"
100050665,7,East,West,False,authority and autonomy;political legitimacy,medium,"strong democracy support, high civil rights importance, abortion and divorce accepted, moderate institutional trust"
100051297,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong support for state redistribution, strong leader, experts, low institutional trust, traditional family norms"
100050753,7,East,East,True,political legitimacy;authority and autonomy,medium,"low political satisfaction, low institutional trust, strong leader support, traditional gender views, moderate civil disobedience"
100050382,7,East,East,True,family;authority and autonomy,medium,"Traditional gender roles, strong parental duty, order over participation, low protest, low institutional trust"
100050310,7,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child obedience, low protest engagement, low homosexuality acceptance, moderate democracy support"
100050533,7,East,East,True,political legitimacy;authority and autonomy,medium,"strong support income redistribution, low institutional trust, strong leader preference, restrictive neighbour tolerance"
100050412,7,East,East,True,family;authority and autonomy,high,"strong family focus, traditional gender roles, low minority tolerance, low immigration support, order-focused politics"
100050530,7,East,East,True,political legitimacy;authority and autonomy,medium,"low political satisfaction, low institutional trust, strong leader support, economic order priority, traditional morality"
100051209,7,East,East,True,family;authority and autonomy,medium,"traditional family focus, low tolerance homosexuality, order priority, limited protest, skeptical about immigration"
100050440,7,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low immigration support, low tolerance, order priority, limited protest, moderate institutional trust"
100051156,7,East,West,False,family;authority and autonomy,medium,"High support for democracy, tolerant to immigrants, accepts homosexuality somewhat, low religious importance, gender-egalitarian tendencies"
100050045,7,East,East,True,family;authority and autonomy,medium,"strong family duty norms, low tolerance minorities, low political action, moderate democracy support, unemployed"
100050482,7,East,East,True,family;authority and autonomy,medium,"Strong family orientation, traditional child qualities, order over freedoms, moderate democracy support, limited institutional trust"
100051094,7,East,East,True,family;authority and autonomy,medium,"traditional family focus, low homosexuality acceptance, abortion and divorce accepted, low immigration support"
100050949,7,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low tolerance homosexuality, strong childbearing duty, supports strong death penalty, moderate democracy"
100050701,7,East,East,True,authority and autonomy;political legitimacy,medium,"prioritizes order over participation, low political action, low institutional trust, traditional morality, skeptical immigration"
100051112,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, low institutional trust, low democracy importance, traditional morality, negative immigration attitude"
100050395,7,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low political action, low institutional trust, punitive attitudes, conservative on homosexuality"
100050116,7,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child duties, order over prices, skeptical on immigration, supports euthanasia"
100050597,7,East,East,True,family;authority and autonomy,medium,"Traditional gender views, low homosexuality acceptance, order priority, low immigration rating, low generalized trust"
100050185,7,East,East,True,family;authority and autonomy,medium,"traditional gender views, strong family duty, low homosexuality acceptance, order priority, low institutional trust"
100051326,7,East,East,True,family;authority and autonomy,medium,"Strong duty to have children, traditional family focus, low tolerance for homosexuality, egalitarian gender education"
100050304,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low political action, low institutional trust, high equality support, traditional morality"
100050844,7,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low tolerance homosexuality, strong order preference, low political action, anti-immigration"
100050340,7,East,East,True,political legitimacy;authority and autonomy,medium,"high democracy importance, low institutional trust, traditional on abortion, skeptical of elections, egalitarian gender views"
100050276,7,East,East,True,family;authority and autonomy,medium,"traditional child qualities, low tolerance neighbours, low protest readiness, order priority, skeptical institutions, low immigration support"
100050079,7,East,East,True,political legitimacy;authority and autonomy,medium,"low institutional trust, strong leader preference, low protest experience, traditional morality, negative immigration view"
100050345,7,East,East,True,family;authority and autonomy,medium,"strong family focus, traditional abortion views, low institutional trust, skeptical elections, low immigration support"
100051436,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low democracy importance, low trust strangers, traditional family focus, older age"
100051349,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low protest willingness, low immigration support, traditional democracy views, older age"
100050343,7,East,East,True,authority and autonomy;political legitimacy,medium,"high support for strong punishment, low institutional trust, traditional gender views, skeptical on immigration"
100051104,7,East,East,True,authority and autonomy;family,medium,"Strong support for state redistribution, high obedience, traditional abortion views, moderate gender egalitarianism"
100050562,7,East,East,True,political legitimacy;authority and autonomy,medium,"low institutional trust, strong leader preference, low redistribution support, traditional abortion views, moderate gender egalitarianism"
100050016,7,East,East,True,family;authority and autonomy,medium,"Strong duty to have children, traditional child qualities, low protest potential, high democracy support"
100051523,7,East,East,True,authority and autonomy;political legitimacy,medium,"high importance of work and family, traditional child qualities, low protest participation, low institutional trust"
100050463,7,East,East,True,political legitimacy;authority and autonomy,medium,"low political satisfaction, strong leader support, high redistribution support, low institutional trust, punitive death penalty stance"
100050429,7,East,East,True,political legitimacy;authority and autonomy,medium,"low institutional trust, low democracy importance, order priority, traditional morals, moderate gender egalitarianism"
100051375,7,East,East,True,authority and autonomy;political legitimacy,medium,"high order priority, low political action, low institutional trust, skeptical elections, traditional morality"
100051281,7,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional morality, low tolerance homosexuality, supports strong leaders, skeptical about democracy"
100051262,7,East,East,True,family;authority and autonomy,medium,"traditional gender roles, strong family duty, low protest participation, low institutional trust, anti-immigration"
100051421,7,East,East,True,political legitimacy;authority and autonomy,medium,"low institutional trust, prefers order and strong leaders, low protest readiness, moderate democracy support"
100050923,7,East,East,True,political legitimacy;trust,medium,"high support income redistribution, low institutional trust, low immigration support, order priority, older male"
100050620,7,East,East,True,political legitimacy;authority and autonomy,medium,"order over prices priority, low church confidence, moderate democracy support, traditional abortion views, low immigration enthusiasm"
100051182,7,East,East,True,family;authority and autonomy,high,"strong family focus, traditional child qualities, low minority tolerance, supports strong leader, low protest engagement"
100050585,7,East,East,True,authority and autonomy;trust,medium,"low institutional confidence, strong order preference, low general trust, egalitarian gender views, pro-immigration"
100051076,7,East,East,True,authority and autonomy;trust,medium,"low trust in strangers, low immigration support, strong order preference, low institutional confidence"
100050591,7,East,West,False,family;authority and autonomy,medium,"Strong family focus, egalitarian gender views, democratic norms valued, low tolerance for rule-breaking"
100050630,7,East,East,True,family;authority and autonomy,medium,"traditional family focus, conservative on homosexuality, supports strong leaders, low political participation, skeptical immigration"
100050367,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong leader support, order priority, low homosexuality acceptance, low immigration enthusiasm, moderate institutional trust"
100050843,7,East,East,True,authority and autonomy;trust,medium,"low tolerance minorities, strong order preference, low institutional trust, traditional family focus"
100050951,7,East,East,True,family;authority and autonomy,medium,"traditional child qualities, low homosexuality acceptance, strong order preference, low institutional trust, egalitarian gender views"
100051058,7,East,East,True,political legitimacy;authority and autonomy,medium,"strong order priority, distrust institutions, low political satisfaction, traditional gender views, restrictive morality"
100050480,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong support income redistribution, order priority, low institutional trust, traditional family focus, young"
100050529,7,East,East,True,political legitimacy;authority and autonomy,medium,"low institutional trust, prefers strong leader, supports expert rule, low democracy importance, traditional ethics"
100051324,7,East,East,True,authority and autonomy;trust,medium,"strong order preference, low protest willingness, moderate institutional trust, negative immigration view, egalitarian gender views"
100050057,7,East,East,True,political legitimacy;authority and autonomy,high,"strong order priority, low institutional trust, strong democracy support, restrictive immigration, conservative morality"
100050074,7,East,East,True,family;authority and autonomy,medium,"traditional child qualities, low tolerance for homosexuality, strong order preference, low institutional trust"
100050561,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, low institutional trust, strong leader support, traditional abortion views, low homosexuality acceptance"
100050722,7,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low political action, skeptical of homosexuality, hierarchical views"
100051206,7,East,East,True,trust;authority and autonomy,medium,"low tolerance minorities, low political action, high institutional trust churches police, traditional child qualities"
100050362,7,East,West,False,authority and autonomy;family,medium,"strong support for homosexuality, liberal on abortion and euthanasia, low institutional confidence, democratic ideals"
100050044,7,East,East,True,family;authority and autonomy,medium,"Traditional child obedience, low political action, order priority, moderate democracy support, low outgroup tolerance"
100051420,7,East,East,True,authority and autonomy;political legitimacy,medium,"low importance of religion, order over participation, low trust, moderate democracy support, egalitarian gender views"
100051449,7,East,East,True,family;authority and autonomy,medium,"Traditional gender roles, strong filial duty, low protest participation, high euthanasia support, older cohort"
100050926,7,East,West,False,authority and autonomy;political legitimacy,medium,"supports gender equality, supports democracy, accepts immigration, low institutional trust, approves euthanasia, abortion"
100051356,7,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low political participation, low institutional trust, anti-immigration attitude"
100050102,7,East,East,True,authority and autonomy;family,medium,"strong family focus, low tolerance minorities, strong democracy support, low trust strangers, limited protest participation"
100050434,7,East,West,False,authority and autonomy;political legitimacy,medium,"supports gender equality, tolerant of immigration, prioritizes participation rights, high democratic satisfaction, secular orientation"
100050603,7,East,East,True,family;authority and autonomy,medium,"Traditional family importance, religious child qualities, low homosexuality acceptance, order priority, low generalized trust"
100050108,7,East,East,True,family;authority and autonomy,medium,"High family importance, traditional child qualities, low protest participation, strong economic equality support, low institutional trust"
100050655,7,East,East,True,political legitimacy;authority and autonomy,medium,"low institutional trust, supports redistribution, low democracy rating, traditional gender views, low protest participation"
100051088,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, low institutional trust, low homosexuality acceptance, traditional family focus, redistribution support"
100050760,7,East,East,True,authority and autonomy;political legitimacy,medium,"order over freedom, low democracy importance, low homosexuality tolerance, low immigration rating, traditional abortion views"
100050862,7,East,East,True,authority and autonomy;trust,medium,"strong order focus, low institutional trust, low political participation, traditional family importance, homosexuality accepted"
100051256,7,East,East,True,political legitimacy;authority and autonomy,medium,"low political satisfaction, order prioritized over freedoms, low institutional trust, traditional gender views, skeptical immigration"
100050969,7,East,West,False,family;authority and autonomy,medium,"strong family focus, traditional child qualities, strong democracy support, low institutional confidence, high interpersonal trust"
100051141,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order and price stability preference, low protest willingness, traditional abortion views, moderate institutional trust"
100051030,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, traditional family importance, low homosexuality acceptance, low institutional trust, skeptical elections"
100051399,7,East,East,True,authority and autonomy;trust,medium,"strong order preference, low protest willingness, low institutional trust, negative immigration view, traditional morals"
100050129,7,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low tolerance homosexuality, supports duty to have children, strong leader preference"
100050298,7,East,East,True,family;authority and autonomy,medium,"Strong duty to family, traditional child qualities, low political action, strong order preference, conservative morality"
100050621,7,East,East,True,political legitimacy;authority and autonomy,medium,"low institutional trust, supports redistribution, low democracy rating, traditional on homosexuality, limited protest history"
100051339,7,East,East,True,family;authority and autonomy,medium,"strong family duty norms, low protest willingness, order priority, restrictive on homosexuality, moderate democracy support"
100051496,7,East,East,True,family;authority and autonomy,medium,"older woman, traditional morality, low minority tolerance, strong family focus, skeptical of authority"
100051194,7,East,East,True,political legitimacy;authority and autonomy,medium,"low political participation, low institutional confidence, strong redistribution support, traditional on homosexuality, skeptical about immigration"
100051165,7,East,East,True,authority and autonomy;trust,medium,"Strong order preference, low political satisfaction, low institutional trust, negative immigration, traditional family focus"
100050483,7,East,West,False,family;authority and autonomy,medium,"high homosexuality acceptance, supports gender equality, democratic values essential, moderate institutional trust, moderate political satisfaction"
100050629,7,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low immigration support, order priority, skeptical of homosexuality, moderate institutional trust"
100050290,7,East,East,True,family;authority and autonomy,medium,"traditional family focus, conservative on sexuality, supports strong leaders, low immigration support, moderate democracy importance"
100050507,7,East,East,True,family;authority and autonomy,medium,"traditional family focus, low tolerance homosexuality, strong child duty norms, low political participation, egalitarian economics"
100050705,7,East,East,True,family;authority and autonomy,medium,"traditional family focus, religious child qualities, low tolerance minorities, order priority, low political participation"
100051554,7,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance minorities, strong order preference, low democracy characteristics, high euthanasia support, low trust"
100051000,7,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional gender views, low political participation, high democracy importance, skeptical institutions"
100051416,7,East,East,True,authority and autonomy;political legitimacy,medium,"high importance of order, moderate democracy support, low immigration enthusiasm, moderate institutional trust, traditional child qualities"
100050414,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order and obedience orientation, low political action, high democracy importance, low institutional trust"
100050922,7,East,East,True,political legitimacy;authority and autonomy,medium,"strong order and democracy focus, low institutional trust, conservative morality, skeptical on immigration"
100050332,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, low protest willingness, low democracy importance, strict moral traditionalism, low immigration support"
100050033,7,East,East,True,authority and autonomy;political legitimacy,medium,"older male, traditional morality, low institutional trust, strong order preference, anti-immigration, moderate democracy"
100050712,7,East,East,True,political legitimacy;authority and autonomy,medium,"low political satisfaction, prefers strong leader, low protest willingness, traditional on homosexuality, egalitarian gender rights"
100050539,7,East,East,True,political legitimacy;authority and autonomy,high,"low political trust, support for strong leader, order priority, conservative on homosexuality, low democracy rating"
100050423,7,East,East,True,political legitimacy;authority and autonomy,medium,"supports strong leader, low democracy importance, high death penalty support, negative immigration impact, low trust"
100050484,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, strong leader support, low equality preference, moderate homosexuality acceptance, low institutional trust"
100051118,7,East,East,True,family;authority and autonomy,medium,"strong order preference, low political action, traditional abortion views, sceptical immigration, high family importance"
100050694,7,East,East,True,authority and autonomy;family,medium,"strong family focus, traditional child qualities, low protest engagement, high equality support, older cohort"
100050814,7,East,East,True,authority and autonomy;trust,medium,"low immigration support, low institutional trust, order priority, traditional abortion views, strong family focus"
100050271,7,East,West,False,family;authority and autonomy,medium,"Family central, tolerant of homosexuality and divorce, supports democracy, moderate redistribution, moderate institutional trust"
100050965,7,East,East,True,political legitimacy;authority and autonomy,medium,"older male, low democracy importance, order priority, traditional gender views, low immigration support"
100050944,7,East,East,True,authority and autonomy;political legitimacy,medium,"supports strong leader, low equality preference, moderate homosexuality acceptance, high petition participation, young age"
100050232,7,East,East,True,political legitimacy;authority and autonomy,medium,"strong support for state redistribution, strong obedience preference, low political action, moderate institutional trust"
100051101,7,East,West,False,family;trust,low,"prioritizes family and friends, tolerant of heavy drinkers and drug addicts, trusts broadly, positive immigration"
100051541,7,East,East,True,family;authority and autonomy,medium,"Religion central, traditional child qualities, low protest readiness, low homosexuality acceptance, moderate democracy support"
100051176,7,East,West,False,family;authority and autonomy,medium,"high homosexuality acceptance, supports abortion and divorce, moderate gender equality, democratic values, older woman"
100050164,7,East,East,True,family;authority and autonomy,medium,"Traditional gender views, strong family duty, low institutional trust, low immigration enthusiasm, religious childrearing"
100050325,7,East,East,True,authority and autonomy;trust,medium,"high obedience support, low protest willingness, low institutional trust, negative immigration view, egalitarian gender views"
100051098,7,East,East,True,family;authority and autonomy,medium,"traditional gender roles, low tolerance homosexuality, restrictive abortion views, moderate democracy support, low immigration support"
100050351,7,East,East,True,political legitimacy;authority and autonomy,medium,"low political satisfaction, strong democracy support, high inequality aversion, traditional morals, moderate gender egalitarianism"
100051234,7,East,East,True,family;authority and autonomy,medium,"strong family focus, traditional child qualities, low tolerance neighbours, order priority, low political participation"
100050193,7,East,East,True,authority and autonomy;political legitimacy,medium,"order over prices, low political action, moderate democracy support, traditional morality, moderate institutional trust"
100050527,7,East,East,True,political legitimacy;authority and autonomy,medium,"strong leader support, experts over democracy, low institutional trust, restrictive on behaviors, low immigration support"
100050064,7,East,East,True,political legitimacy;authority and autonomy,medium,"order over prices and speech, low institutional trust, strong leader support, traditional abortion views"
100050924,7,East,East,True,political legitimacy;authority and autonomy,medium,"prioritizes order over participation, low institutional trust, strong equality focus, moderate traditionalism"
100050917,7,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child obedience, low protest willingness, high democracy support, low trust"
100051147,7,East,East,True,authority and autonomy;trust,medium,"low tolerance minorities, strong order preference, low democracy satisfaction, low immigration support, high family trust"
100050622,7,East,East,True,family;authority and autonomy,medium,"high family importance, traditional child qualities, low tolerance, strong order preference, low institutional trust"
100050299,7,East,East,True,family;authority and autonomy,medium,"strong family focus, traditional child qualities, low tolerance homosexuality, strong leader support, low protest participation"
100050817,7,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance homosexuals, traditional gender roles, order priority, low immigration support, moderate democracy support"
100050998,7,East,East,True,family;authority and autonomy,medium,"strong family duty norms, traditional gender views, low protest participation, high democracy support, older male"
100051503,7,East,East,True,political legitimacy;trust,medium,"prefers strong leader, low protest willingness, low immigration support, moderate institutional trust, young"
100050219,7,East,East,True,authority and autonomy;political legitimacy,medium,"traditional gender roles, low immigration support, strong order preference, low institutional trust, low democracy satisfaction"
100050519,7,East,East,True,family;authority and autonomy,medium,"traditional on homosexuality, low political action, strong child duty, high equality support, low trust"
100051259,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order and equality preferences, low democracy satisfaction, traditional gender views, limited protest engagement"
100050454,7,East,East,True,authority and autonomy;family,medium,"traditional family focus, low tolerance minorities, order priority, low institutional trust, moderate democracy support"
100050372,7,East,East,True,family;authority and autonomy,medium,"Traditional family focus, conservative on homosexuality and prostitution, order over participation, low protest engagement"
100051049,7,East,East,True,family;authority and autonomy,medium,"traditional family importance, religious child qualities, low homosexuality acceptance, strong leader support, high democracy importance"
100051285,7,East,East,True,authority and autonomy;political legitimacy,medium,"strong order preference, strong leader support, strict moral views, low homosexuality tolerance, older male"
100050428,7,East,East,True,authority and autonomy;political legitimacy,medium,"traditional gender roles, strong child duty norms, low institutional confidence, low immigration support, order-focused politics"
100050439,7,East,East,True,authority and autonomy;trust,high,"low neighbour tolerance, strong order preference, low institutional trust, low immigration rating, democratic ideals"
100050984,7,East,East,True,authority and autonomy;family,medium,"low tolerance minorities, traditional child qualities, high divorce acceptance, low trust strangers, older cohort"
100050906,7,East,East,True,family;authority and autonomy,medium,"traditional family focus, low tolerance homosexuality, order over participation, low institutional trust, egalitarian economics"
100050571,7,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low tolerance neighbours, order priority, low institutional trust, skeptical immigration"
100050307,7,East,East,True,political legitimacy;authority and autonomy,medium,"strong order preference, strong leader support, low political parties trust, restrictive social norms"
100050809,7,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance minorities, strong duty to have children, strong leader support, low institutional trust"
100051287,7,East,East,True,family;authority and autonomy,medium,"strong family duty, traditional child obedience, low tolerance homosexuality, high institutional confidence, anti-immigration"
100051362,7,East,East,True,authority and autonomy;family,medium,"Strong duty to family, traditional gender views, low political action, order priority, limited tolerance"
100051389,7,East,East,True,family;authority and autonomy,medium,"traditional family focus, conservative on homosexuality and abortion, strong order preference, low immigration support"
